work_year,experience_level,job_title,salary_in_usd,company_location,company_size
2023,SE,Data Scientist,129300,US,M
2023,SE,Data Analyst,120350,US,M
2023,SE,Data Analyst,74400,US,M
2023,SE,Data Analyst,134000,US,M
2023,SE,Data Analyst,120000,US,M
2023,SE,Data Engineer,57007,EE,M
2023,SE,Data Engineer,44051,EE,M
2023,SE,Data Engineer,258750,US,M
2023,SE,Data Engineer,172500,US,M
2023,SE,Machine Learning Engineer,254000,US,M
2023,SE,Machine Learning Engineer,200000,US,M
2023,SE,Data Scientist,153600,US,M
2023,SE,Data Scientist,106800,US,M
2023,SE,Applied Scientist,230000,US,M
2023,SE,Applied Scientist,196000,US,M
2023,SE,Data Scientist,185900,US,M
2023,SE,Data Scientist,129300,US,M
2023,MI,BI Developer,128000,US,M
2023,MI,BI Developer,81500,US,M
2023,EX,Data Engineer,220000,US,M
2023,EX,Data Engineer,150000,US,M
2023,SE,Machine Learning Engineer,226600,US,M
2023,SE,Machine Learning Engineer,140100,US,M
2023,SE,Research Scientist,248100,US,M
2023,SE,Research Scientist,145900,US,M
2023,SE,Data Engineer,155000,US,M
2023,SE,Data Engineer,109528,US,M
2023,MI,Machine Learning Engineer,287500,AU,M
2023,MI,Machine Learning Engineer,207500,AU,M
2023,SE,Applied Scientist,248100,US,M
2023,SE,Applied Scientist,145900,US,M
2023,SE,Data Analyst,134200,GB,M
2023,SE,Data Analyst,103200,GB,M
2023,SE,Data Engineer,240500,US,L
2023,SE,Data Engineer,123700,US,L
2023,SE,Applied Scientist,192000,US,M
2023,SE,Applied Scientist,164000,US,M
2023,SE,Machine Learning Engineer,269500,US,M
2023,SE,Machine Learning Engineer,166600,US,M
2023,SE,Principal Data Scientist,160000,US,L
2023,SE,Data Analyst,93919,US,M
2023,SE,Data Analyst,51962,US,M
2023,SE,Data Analyst,93919,US,M
2023,SE,Data Analyst,51962,US,M
2023,SE,Data Architect,180000,US,M
2023,SE,Data Architect,115000,US,M
2023,SE,Data Analyst,186600,US,M
2023,SE,Data Analyst,119800,US,M
2023,SE,Data Engineer,160000,US,M
2023,SE,Data Engineer,75000,US,M
2023,SE,Data Architect,200000,US,M
2023,SE,Data Architect,115000,US,M
2023,SE,Data Analyst,280000,US,M
2023,SE,Data Analyst,200000,US,M
2023,SE,Applied Scientist,260000,US,L
2023,SE,Applied Scientist,136000,US,L
2023,SE,ML Engineer,383910,US,M
2023,SE,ML Engineer,315850,US,M
2023,SE,Data Scientist,235000,US,M
2023,SE,Data Scientist,204000,US,M
2023,SE,Machine Learning Engineer,254000,US,M
2023,SE,Machine Learning Engineer,200000,US,M
2023,MI,Applied Scientist,198000,US,M
2023,MI,Applied Scientist,132000,US,M
2023,MI,Data Scientist,141600,US,M
2023,MI,Data Scientist,94400,US,M
2023,MI,Data Engineer,135000,US,M
2023,MI,Data Engineer,108000,US,M
2023,SE,Data Scientist,209450,US,M
2023,SE,Data Scientist,167560,US,M
2021,SE,Staff Machine Learning Engineer,185000,US,M
2020,SE,Staff Data Scientist,164000,US,M
2023,SE,Data Engineer,122000,US,M
2023,SE,Data Engineer,94000,US,M
2023,EN,Data Engineer,80000,US,M
2023,EN,Data Engineer,52500,US,M
2023,SE,Data Scientist,238000,US,M
2023,SE,Data Scientist,149500,US,M
2023,SE,Data Scientist,258000,US,M
2023,SE,Data Scientist,202000,US,M
2023,SE,Data Engineer,186600,US,M
2023,SE,Data Engineer,116500,US,M
2023,SE,Data Engineer,220000,US,M
2023,SE,Data Engineer,160000,US,M
2023,SE,Applied Scientist,222200,US,L
2023,SE,Applied Scientist,136000,US,L
2023,SE,Data Scientist,228000,US,M
2023,SE,Data Scientist,136000,US,M
2023,MI,Data Engineer,61520,GB,M
2023,MI,Data Engineer,43064,GB,M
2023,SE,Applied Scientist,175000,US,M
2023,SE,Applied Scientist,145000,US,M
2023,SE,Data Analyst,195000,US,M
2023,SE,Data Analyst,140000,US,M
2023,SE,Data Engineer,180000,US,M
2023,SE,Data Engineer,165000,US,M
2023,MI,Research Scientist,220000,US,M
2023,MI,Research Scientist,190000,US,M
2023,SE,Machine Learning Engineer,113366,DE,L
2023,SE,Consultant Data Engineer,118539,CA,L
2023,MI,Data Analyst,86128,GB,L
2023,SE,BI Developer,167500,US,M
2023,SE,BI Developer,106500,US,M
2023,SE,Machine Learning Engineer,146000,GB,M
2023,SE,Machine Learning Engineer,97400,GB,M
2023,SE,Data Scientist,278700,US,M
2023,SE,Data Scientist,159300,US,M
2023,SE,Data Engineer,226600,US,M
2023,SE,Data Engineer,140100,US,M
2023,SE,Data Scientist,323300,US,M
2023,SE,Data Scientist,184700,US,M
2023,MI,Data Engineer,135000,US,M
2023,MI,Data Engineer,108000,US,M
2023,EN,Data Analyst,40747,CA,L
2023,SE,Data Engineer,170000,US,M
2023,SE,Data Engineer,120000,US,M
2023,SE,Data Engineer,166364,US,M
2023,SE,Data Engineer,116455,US,M
2023,SE,Business Intelligence Analyst,145000,US,M
2023,SE,Business Intelligence Analyst,125000,US,M
2023,SE,Machine Learning Engineer,184950,US,M
2023,SE,Machine Learning Engineer,119250,US,M
2023,MI,Data Engineer,95000,US,M
2023,MI,Data Engineer,76000,US,M
2023,EN,Data Engineer,80000,US,M
2023,EN,Data Engineer,52500,US,M
2023,SE,Data Analyst,160000,US,M
2023,SE,Data Analyst,131000,US,M
2023,SE,Data Scientist,168000,US,M
2023,SE,Data Scientist,130000,US,M
2023,SE,Machine Learning Engineer,250000,US,M
2023,SE,Machine Learning Engineer,140000,US,M
2023,SE,Data Engineer,145000,US,M
2023,SE,Data Engineer,115000,US,M
2023,SE,Data Scientist,222000,US,M
2023,SE,Data Scientist,166500,US,M
2023,SE,Data Engineer,205600,US,M
2023,SE,Data Engineer,105700,US,M
2023,SE,Data Scientist,136000,US,M
2023,SE,Data Scientist,104000,US,M
2023,SE,Business Intelligence Developer,138000,US,M
2023,SE,Business Intelligence Developer,67000,US,M
2023,SE,Research Engineer,211200,US,M
2023,SE,Research Engineer,176000,US,M
2023,SE,Data Analyst,230000,US,M
2023,SE,Data Analyst,135000,US,M
2023,MI,Data Analyst,80000,US,M
2023,MI,Data Analyst,60000,US,M
2023,SE,Business Intelligence Analyst,200000,US,M
2023,SE,Business Intelligence Analyst,180000,US,M
2023,SE,BI Analyst,18381,TR,L
2023,SE,Data Scientist,155000,US,M
2023,SE,Data Scientist,139500,US,M
2023,MI,BI Developer,128000,US,M
2023,MI,BI Developer,81500,US,M
2023,EN,Research Scientist,200000,US,M
2023,EN,Research Scientist,120000,US,M
2023,EX,Data Scientist,126500,US,M
2023,EX,Data Scientist,78000,US,M
2023,SE,Data Scientist,157750,US,M
2023,SE,Data Scientist,104650,US,M
2023,SE,Data Scientist,176000,US,M
2023,SE,Data Scientist,133000,US,M
2023,MI,Data Analyst,120000,US,M
2023,MI,Data Analyst,100000,US,M
2023,MI,Machine Learning Specialist,70000,FR,M
2023,MI,Machine Learning Specialist,40000,FR,M
2023,MI,Research Scientist,190000,US,M
2023,MI,Research Scientist,158080,US,M
2023,SE,Data Analyst,182000,US,M
2023,SE,Data Analyst,150000,US,M
2023,SE,Data Engineer,171250,US,M
2023,SE,Data Engineer,113750,US,M
2023,SE,Data Engineer,252000,US,M
2023,SE,Data Engineer,129000,US,M
2023,SE,Machine Learning Engineer,231000,US,M
2023,SE,Machine Learning Engineer,200800,US,M
2023,EN,Research Scientist,250800,US,M
2023,EN,Research Scientist,167200,US,M
2023,EN,Research Scientist,250800,US,M
2023,EN,Research Scientist,167200,US,M
2023,SE,Data Scientist,159100,US,M
2023,SE,Data Scientist,120160,US,M
2023,SE,Analytics Engineer,140000,US,M
2023,SE,Analytics Engineer,110000,US,M
2023,MI,Machine Learning Engineer,165000,US,M
2023,MI,Machine Learning Engineer,149094,US,M
2023,EX,Head of Data,290000,US,L
2023,SE,Business Intelligence Engineer,247500,US,M
2023,SE,Business Intelligence Engineer,172200,US,M
2023,SE,Data Engineer,175000,US,M
2023,SE,Data Engineer,130000,US,M
2023,SE,Data Scientist,225000,US,M
2023,SE,Data Scientist,156400,US,M
2023,SE,Applied Scientist,260000,US,L
2023,SE,Applied Scientist,136000,US,L
2023,SE,Data Analyst,85000,US,M
2023,SE,Data Analyst,72250,US,M
2023,EX,Data Engineer,162500,US,M
2023,EX,Data Engineer,130000,US,M
2023,SE,Data Manager,145000,US,M
2023,SE,Data Manager,130000,US,M
2023,SE,Data Engineer,205600,US,L
2023,SE,Data Engineer,105700,US,L
2023,EN,Data Quality Engineer,23753,PT,L
2023,SE,Research Analyst,83000,US,M
2023,SE,Research Analyst,63967,US,M
2023,SE,Research Analyst,188600,US,M
2023,SE,Research Analyst,111550,US,M
2023,SE,Machine Learning Engineer,219300,US,M
2023,SE,Machine Learning Engineer,143000,US,M
2023,SE,Machine Learning Engineer,232200,US,M
2023,SE,Machine Learning Engineer,133300,US,M
2023,SE,Data Engineer,130000,US,M
2023,SE,Data Engineer,80000,US,M
2023,SE,Machine Learning Engineer,204060,DE,M
2023,SE,Machine Learning Engineer,140358,DE,M
2023,MI,Data Engineer,198900,US,M
2023,MI,Data Engineer,183310,US,M
2023,EN,Research Analyst,43064,GB,M
2023,EN,Research Analyst,43064,GB,M
2023,SE,Machine Learning Engineer,204500,US,M
2023,SE,Machine Learning Engineer,142200,US,M
2023,SE,Machine Learning Engineer,392000,US,M
2023,SE,Machine Learning Engineer,224000,US,M
2023,SE,Data Engineer,233000,US,M
2023,SE,Data Engineer,199098,US,M
2023,SE,Data Engineer,172000,US,M
2023,SE,Data Engineer,107000,US,M
2023,SE,Data Analyst,93919,US,M
2023,SE,Data Analyst,51962,US,M
2023,SE,Research Scientist,220000,US,M
2023,SE,Research Scientist,150000,US,M
2023,MI,Data Engineer,128000,US,M
2023,MI,Data Engineer,81500,US,M
2023,SE,Research Scientist,200000,US,M
2023,SE,Research Scientist,150000,US,M
2023,SE,Machine Learning Engineer,208450,US,M
2023,SE,Machine Learning Engineer,151600,US,M
2023,SE,ML Engineer,208450,US,M
2023,SE,ML Engineer,151600,US,M
2023,SE,Research Engineer,240960,US,M
2023,SE,Research Engineer,200800,US,M
2023,MI,Data Scientist,120681,US,M
2023,MI,Data Scientist,72409,US,M
2023,SE,Applied Scientist,192000,US,M
2023,SE,Applied Scientist,164000,US,M
2023,EN,Data Engineer,80000,US,M
2023,EN,Data Engineer,52500,US,M
2023,SE,Research Engineer,250000,US,M
2023,SE,Research Engineer,176000,US,M
2023,SE,Research Scientist,250000,US,M
2023,SE,Research Scientist,170000,US,M
2023,SE,Research Scientist,250000,US,M
2023,SE,Research Scientist,200000,US,M
2023,SE,Data Scientist,136000,US,M
2023,SE,Data Scientist,104000,US,M
2023,MI,Data Scientist,230000,US,M
2023,MI,Data Scientist,175000,US,M
2023,SE,Principal Machine Learning Engineer,38290,BR,L
2023,EX,AI Architect,215936,US,L
2023,MI,Data Engineer,167500,US,M
2023,MI,Data Engineer,106500,US,M
2023,SE,AI Architect,330000,US,M
2023,SE,AI Architect,204000,US,M
2023,SE,Machine Learning Engineer,226600,US,M
2023,SE,Machine Learning Engineer,140100,US,M
2023,SE,Data Scientist,359170,US,M
2023,SE,Data Scientist,310270,US,M
2023,SE,Data Scientist,359170,US,M
2023,SE,Data Scientist,295490,US,M
2023,SE,Data Scientist,178560,US,M
2023,SE,Data Scientist,148800,US,M
2023,SE,Data Scientist,278700,US,M
2023,SE,Data Scientist,159300,US,M
2023,SE,Deep Learning Engineer,331640,US,M
2023,SE,Deep Learning Engineer,283780,US,M
2023,EX,Data Engineer,167954,US,M
2023,EX,Data Engineer,115830,US,M
2023,SE,Machine Learning Engineer,150000,US,M
2023,SE,Machine Learning Engineer,125000,US,M
2023,SE,Machine Learning Engineer,331640,US,M
2023,SE,Machine Learning Engineer,267720,US,M
2023,SE,Data Visualization Specialist,185000,US,M
2023,SE,Data Visualization Specialist,50000,US,M
2023,SE,Data Engineer,331640,US,M
2023,SE,Data Engineer,283780,US,M
2023,SE,Research Engineer,189110,US,M
2023,SE,Research Engineer,139000,US,M
2023,SE,ML Engineer,199000,US,M
2023,SE,ML Engineer,145000,US,M
2023,SE,MLOps Engineer,199000,US,M
2023,SE,MLOps Engineer,142000,US,M
2023,SE,Analytics Engineer,230000,GB,M
2023,SE,Analytics Engineer,170000,GB,M
2023,SE,Machine Learning Engineer,331640,US,M
2023,SE,Machine Learning Engineer,283780,US,M
2023,SE,Data Analyst,66000,US,M
2023,SE,Data Analyst,52000,US,M
2023,SE,Data Manager,110400,US,M
2023,SE,Data Manager,68000,US,M
2023,SE,Data Scientist,323300,US,M
2023,SE,Data Scientist,184700,US,M
2023,SE,Data Scientist,202000,US,M
2023,SE,Data Scientist,140000,US,M
2023,SE,Data Scientist,235000,US,M
2023,SE,Data Scientist,200000,US,M
2023,SE,Data Scientist,359170,US,M
2023,SE,Data Scientist,295490,US,M
2023,SE,Data Scientist,316000,US,M
2023,SE,Data Scientist,202000,US,M
2023,SE,Analytics Engineer,178560,US,M
2023,SE,Analytics Engineer,148800,US,M
2023,SE,Data Engineer,170000,US,M
2023,SE,Data Engineer,120000,US,M
2023,SE,AI Architect,200000,US,L
2023,SE,Machine Learning Engineer,226600,US,M
2023,SE,Machine Learning Engineer,140100,US,M
2023,SE,Data Analyst,166500,US,M
2023,SE,Data Analyst,113220,US,M
2023,SE,Machine Learning Engineer,247500,US,M
2023,SE,Machine Learning Engineer,172200,US,M
2023,SE,ML Engineer,365630,US,M
2023,SE,ML Engineer,315850,US,M
2023,SE,Business Intelligence Engineer,185000,US,L
2023,SE,Business Intelligence Engineer,79600,US,L
2023,SE,Applied Scientist,260000,US,L
2023,SE,Applied Scientist,136000,US,L
2023,MI,Machine Learning Engineer,287500,AU,M
2023,MI,Machine Learning Engineer,207500,AU,M
2023,SE,Data Engineer,229000,US,M
2023,SE,Data Engineer,131000,US,M
2023,SE,Data Analyst,105000,US,M
2023,SE,Data Analyst,70000,US,M
2023,SE,Data Scientist,185000,US,L
2023,SE,Data Scientist,86700,US,L
2023,SE,Data Engineer,180000,US,M
2023,SE,Data Engineer,150000,US,M
2023,SE,Data Engineer,145000,US,M
2023,SE,Data Engineer,115000,US,M
2023,SE,Data Analyst,192300,US,M
2023,SE,Data Analyst,153800,US,M
2023,SE,Applied Scientist,222200,US,L
2023,SE,Applied Scientist,136000,US,L
2023,MI,Business Intelligence Data Analyst,67419,CA,L
2023,SE,Data Engineer,150000,US,M
2023,SE,Data Engineer,90000,US,M
2023,SE,Data Scientist,155000,US,M
2023,SE,Data Scientist,139500,US,M
2023,MI,Data Analyst,131650,US,M
2023,MI,Data Analyst,105320,US,M
2023,SE,Applied Scientist,222200,US,L
2023,SE,Applied Scientist,136000,US,L
2023,SE,Decision Scientist,204500,US,M
2023,SE,Decision Scientist,126400,US,M
2023,SE,Applied Scientist,309400,US,L
2023,SE,Applied Scientist,159100,US,L
2023,SE,Machine Learning Engineer,235400,US,M
2023,SE,Machine Learning Engineer,160080,US,M
2023,SE,Data Analyst,146190,US,M
2023,SE,Data Analyst,119610,US,M
2023,MI,Research Scientist,190000,US,M
2023,MI,Research Scientist,175000,US,M
2023,SE,Data Science Manager,299500,US,M
2023,SE,Data Science Manager,245100,US,M
2023,EX,Data Scientist,228856,GB,M
2023,EX,Data Scientist,144540,GB,M
2023,SE,Research Scientist,210000,US,M
2023,SE,Research Scientist,151800,US,M
2023,SE,Machine Learning Engineer,331640,US,M
2023,SE,Machine Learning Engineer,267720,US,M
2023,MI,Data Architect,150000,US,M
2023,MI,Data Architect,100000,US,M
2023,SE,Data Scientist,126500,US,M
2023,SE,Data Scientist,78000,US,M
2023,SE,Data Scientist,48585,ES,M
2023,SE,Data Scientist,38868,ES,M
2023,SE,Data Analyst,126500,US,M
2023,SE,Data Analyst,78000,US,M
2023,SE,BI Developer,167500,US,M
2023,SE,BI Developer,106500,US,M
2023,SE,Data Scientist,105000,US,M
2023,SE,Data Scientist,70000,US,M
2023,MI,Machine Learning Engineer,300000,GB,M
2023,MI,Machine Learning Engineer,200000,GB,M
2023,SE,Data Engineer,96000,US,M
2023,SE,Data Engineer,72000,US,M
2023,SE,Research Scientist,323300,US,M
2023,SE,Research Scientist,184700,US,M
2023,SE,Data Scientist,205150,US,M
2023,SE,Data Scientist,167850,US,M
2023,SE,Data Scientist,267100,US,M
2023,SE,Data Scientist,167200,US,M
2023,SE,Business Intelligence Engineer,247500,US,M
2023,SE,Business Intelligence Engineer,172200,US,M
2023,SE,Data Analyst,130000,US,M
2023,SE,Data Analyst,110000,US,M
2023,SE,Research Engineer,253000,US,M
2023,SE,Research Engineer,156400,US,M
2023,SE,Applied Scientist,222200,US,L
2023,SE,Applied Scientist,136000,US,L
2023,SE,Research Scientist,278700,US,M
2023,SE,Research Scientist,159300,US,M
2023,SE,Data Scientist,222750,US,M
2023,SE,Data Scientist,182250,US,M
2023,EN,Data Science Engineer,104024,CH,S
2023,MI,Data Scientist,50745,AD,S
2023,SE,Data Engineer,215000,US,M
2023,SE,Data Engineer,185000,US,M
2023,SE,Machine Learning Engineer,296400,US,M
2023,SE,Machine Learning Engineer,148594,US,M
2023,SE,Data Scientist,206000,US,M
2023,SE,Data Scientist,140250,US,M
2023,SE,Data Analytics Manager,254500,US,L
2023,SE,Data Analytics Manager,130900,US,L
2023,SE,Data Scientist,198000,US,M
2023,SE,Data Scientist,124000,US,M
2023,SE,Data Manager,145000,US,M
2023,SE,Data Manager,130000,US,M
2023,SE,BI Analyst,234485,US,M
2023,SE,BI Analyst,112655,US,M
2023,SE,Machine Learning Engineer,296400,US,M
2023,SE,Machine Learning Engineer,148594,US,M
2023,SE,Applied Scientist,222200,US,L
2023,SE,Applied Scientist,136000,US,L
2023,SE,Machine Learning Engineer,200000,US,M
2023,SE,Machine Learning Engineer,150000,US,M
2023,EN,Data Analyst,125000,US,M
2023,EN,Data Analyst,105000,US,M
2023,MI,Data Scientist,86128,GB,M
2023,MI,Data Scientist,51676,GB,M
2023,MI,Data Engineer,70179,FR,M
2023,MI,Data Engineer,64781,FR,M
2023,SE,Data Scientist,258000,CA,M
2023,SE,Data Scientist,190000,CA,M
2023,SE,Data Scientist,184184,US,M
2023,SE,Data Scientist,167441,US,M
2023,EN,AI Programmer,74087,CA,L
2023,EN,Data Scientist,32390,NL,L
2023,EX,Data Engineer,204500,US,M
2023,EX,Data Engineer,130000,US,M
2023,EN,Analytics Engineer,90000,US,M
2023,EN,Analytics Engineer,84000,US,M
2023,SE,Data Scientist,136000,US,M
2023,SE,Data Scientist,104000,US,M
2023,SE,Data Engineer,202400,US,M
2023,SE,Data Engineer,147200,US,M
2023,EN,Data Engineer,80000,US,M
2023,EN,Data Engineer,52500,US,M
2023,MI,Data Engineer,128000,US,M
2023,MI,Data Engineer,81500,US,M
2023,SE,Data Analyst,105000,US,M
2023,SE,Data Analyst,75000,US,M
2023,SE,Data Analyst,95000,US,M
2023,SE,Data Analyst,75000,US,M
2023,MI,Data Engineer,167500,US,M
2023,MI,Data Engineer,106500,US,M
2023,SE,Data Scientist,139500,US,M
2023,SE,Data Scientist,90000,US,M
2023,SE,Machine Learning Engineer,269500,US,M
2023,SE,Machine Learning Engineer,166600,US,M
2023,SE,AI Architect,330000,US,M
2023,SE,AI Architect,204000,US,M
2023,SE,Data Engineer,252000,US,M
2023,SE,Data Engineer,129000,US,M
2023,SE,Data Engineer,180000,US,M
2023,SE,Data Engineer,165000,US,M
2023,SE,Business Intelligence Engineer,192000,US,M
2023,SE,Business Intelligence Engineer,142000,US,M
2023,SE,Data Operations Manager,143000,US,M
2023,SE,Data Operations Manager,129000,US,M
2023,SE,Data Scientist,191000,US,M
2023,SE,Data Scientist,146000,US,M
2023,SE,Data Specialist,85000,US,M
2023,SE,Data Specialist,70000,US,M
2023,SE,Data Scientist,155000,US,M
2023,SE,Data Scientist,139500,US,M
2023,SE,Data Engineer,147648,GB,M
2023,SE,Data Engineer,98432,GB,M
2023,SE,Data Analyst,138860,US,M
2023,SE,Data Analyst,122720,US,M
2023,SE,Machine Learning Engineer,212800,US,M
2023,SE,Machine Learning Engineer,144800,US,M
2023,MI,Data Analyst,250000,US,M
2023,MI,Data Analyst,100000,US,M
2023,SE,Data Scientist,209450,US,M
2023,SE,Data Scientist,167560,US,M
2023,EN,Data Scientist,16000,EC,L
2023,MI,Data Engineer,27000,PT,S
2023,EX,Data Manager,72000,MX,S
2023,SE,Data Engineer,172900,US,M
2023,SE,Data Engineer,144100,US,M
2023,SE,Data Scientist,230000,US,M
2023,SE,Data Scientist,175000,US,M
2023,SE,BI Analyst,160000,US,M
2023,SE,BI Analyst,135000,US,M
2023,SE,Data Analyst,150000,US,M
2023,SE,Data Analyst,110000,US,M
2023,SE,Data Analyst,101500,US,M
2023,SE,Data Analyst,83700,US,M
2023,SE,Data Scientist,310270,US,M
2023,SE,Data Scientist,253430,US,M
2023,SE,Business Intelligence Engineer,202800,US,L
2023,SE,Business Intelligence Engineer,104300,US,L
2023,SE,Data Analyst,110000,US,M
2023,SE,Data Analyst,70000,US,M
2023,SE,Data Scientist,283000,US,M
2023,SE,Data Scientist,184000,US,M
2023,SE,Data Analyst,166500,US,M
2023,SE,Data Analyst,113220,US,M
2023,EX,Data Scientist,220000,US,M
2023,EX,Data Scientist,185000,US,M
2023,SE,Data Engineer,260000,US,M
2023,SE,Data Engineer,225000,US,M
2023,SE,Applied Scientist,246500,US,M
2023,SE,Applied Scientist,133500,US,M
2023,SE,Data Engineer,331640,US,M
2023,SE,Data Engineer,283780,US,M
2023,SE,Deep Learning Engineer,331640,US,M
2023,SE,Deep Learning Engineer,283780,US,M
2023,SE,Data Scientist,174000,US,M
2023,SE,Data Scientist,134000,US,M
2023,SE,Data Scientist,359170,US,M
2023,SE,Data Scientist,310270,US,M
2023,SE,Machine Learning Engineer,331640,US,M
2023,SE,Machine Learning Engineer,283780,US,M
2023,SE,Data Scientist,359170,US,M
2023,SE,Data Scientist,295490,US,M
2023,SE,Research Engineer,189110,US,M
2023,SE,Research Engineer,139000,US,M
2023,EX,Head of Data Science,330000,US,M
2023,EX,Head of Data Science,230000,US,M
2023,SE,Data Engineer,254000,US,M
2023,SE,Data Engineer,200000,US,M
2023,SE,Applied Scientist,309400,US,L
2023,SE,Applied Scientist,159100,US,L
2023,SE,Machine Learning Engineer,331640,US,M
2023,SE,Machine Learning Engineer,267720,US,M
2023,SE,Machine Learning Engineer,283780,US,M
2023,SE,Machine Learning Engineer,218540,US,M
2023,MI,Data Scientist,123040,GB,M
2023,MI,Data Scientist,73824,GB,M
2023,MI,Data Manager,167000,US,M
2023,MI,Data Manager,109000,US,M
2023,SE,Data Engineer,208000,US,M
2023,SE,Data Engineer,193000,US,M
2023,SE,Data Scientist,359170,US,M
2023,SE,Data Scientist,295490,US,M
2020,EN,Data Analyst,47899,DE,L
2023,SE,Lead Machine Learning Engineer,115000,IL,S
